id,x,y,latitude,longitude,label,tags,url,xywh
10038,26482,10375,28.0963302,129.2739088,西間切之内おさい村,村,"https://maps.app.goo.gl/?q=28.0963302,129.2739088","26352,10222,260,306"
10039,27018,10919,28.1091402,129.2868887,西間切之内おしかく村,村,"https://maps.app.goo.gl/?q=28.1091402,129.2868887","26888,10764,260,310"
10044,27029,11384,28.1091402,129.2868887,東間切之内かちよく村,村,"https://maps.app.goo.gl/?q=28.1091402,129.2868887","26912,11234,234,300"
10040,24583,10842,28.0280357,129.2308399,西間切之内うけ村,村,"https://maps.app.goo.gl/?q=28.0280357,129.2308399","24476,10696,214,292"
10041,23488,9203,28.0365857,129.1595698,西間切之内よろ村,村,"https://maps.app.goo.gl/?q=28.0365857,129.1595698","23362,9054,252,298"
10042,26205,11702,28.0683673,129.2763698,東間切之内かめの川村,村,"https://maps.app.goo.gl/?q=28.0683673,129.2763698","26078,11562,254,280"
10043,27292,12820,28.0851795,129.3284066,東間切之内しよとん村,村,"https://maps.app.goo.gl/?q=28.0851795,129.3284066","27178,12678,228,284"
10046,29441,10412,28.1677867,129.3024611,東間切之内くねつ村,村,"https://maps.app.goo.gl/?q=28.1677867,129.3024611","29312,10262,258,300"
10047,29891,11281,28.1868716,129.3258125,東間切之内あきな村,村,"https://maps.app.goo.gl/?q=28.1868716,129.3258125","29760,11134,262,294"
10048,31889,12074,28.2013918,129.3984056,東間切之内かとく村,村,"https://maps.app.goo.gl/?q=28.2013918,129.3984056","31760,11934,258,280"
10050,34819,10726,28.3175572,129.4605625,住用間切之内かねく村,村,"https://maps.app.goo.gl/?q=28.3175572,129.4605625","34694,10578,250,296"
10052,37973,11273,28.3619361,129.5666001,古見間切之内とくち村,村,"https://maps.app.goo.gl/?q=28.3619361,129.5666001","37844,11122,258,302"
10053,19534,12976,27.7281452,129.0072741,東間切之内かめつ村,村,"https://maps.app.goo.gl/?q=27.7281452,129.0072741","19412,12814,244,324"
10055,19620,10236,27.820358,128.9511518,東間切之内花徳村,村,"https://maps.app.goo.gl/?q=27.820358,128.9511518","19510,10092,220,288"
10056,20278,8121,27.8802288,128.9198304,西目間切之内てゝ村,村,"https://maps.app.goo.gl/?q=27.8802288,128.9198304","20172,7974,212,294"
10057,19218,7727,27.8604602,128.9198304,西目間切之内よなま村,村,"https://maps.app.goo.gl/?q=27.8604602,128.9198304","19100,7582,236,290"
10058,17444,9136,27.8117941,128.8979416,西目間切,間切,"https://maps.app.goo.gl/?q=27.8117941,128.8979416","17322,8992,244,288"
10059,16767,9963,27.7782985,128.9067753,西目間切之内せたき村,村,"https://maps.app.goo.gl/?q=27.7782985,128.9067753","16652,9810,230,306"
10060,16184,12395,27.7120116,128.9276622,面縄間切之内あこん村,村,"https://maps.app.goo.gl/?q=27.7120116,128.9276622","16070,12246,228,298"
10061,17690,14171,27.6735195,128.9378668,面縄間切,間切,"https://maps.app.goo.gl/?q=27.6735195,128.9378668","17566,14024,248,294"
10062,12175,15463,27.411801,128.6700217,きびる間切,間切,"https://maps.app.goo.gl/?q=27.411801,128.6700217","12062,15320,226,286"
10063,11487,14913,27.4039405,128.6333198,きひる間切之内あぜふ村,村,"https://maps.app.goo.gl/?q=27.4039405,128.6333198","11368,14766,238,294"
10064,9741,14407,27.3797757,128.5703543,徳時間切之内西目村,村,"https://maps.app.goo.gl/?q=27.3797757,128.5703543","9626,14270,230,274"
10065,8464,14247,27.353573,128.5401619,徳時間切,間切,"https://maps.app.goo.gl/?q=27.353573,128.5401619","8342,14100,244,294"
10066,8324,15109,27.3350964,128.5664169,徳時間切之内ぢな村,村,"https://maps.app.goo.gl/?q=27.3350964,128.5664169","8198,14960,252,298"
10067,9313,16374,27.3605179,128.5913495,大城間切之内下平川村,村,"https://maps.app.goo.gl/?q=27.3605179,128.5913495","9194,16230,238,288"
10068,9974,15569,27.3776145,128.6188955,大城間切,間切,"https://maps.app.goo.gl/?q=27.3776145,128.6188955","9854,15424,240,290"
10069,11474,15948,27.395595926733545,128.63988101163653,大城間切之内和村,村,"https://maps.app.goo.gl/?q=27.395595926733545,128.63988101163653","11348,15802,252,292"
10070,9209,20314,27.0309176,128.4455395,むきや村,村,"https://maps.app.goo.gl/?q=27.0309176,128.4455395","9088,20166,242,296"
10071,7767,19641,27.0493098,128.414953,むきや村内あがさ村,村,"https://maps.app.goo.gl/?q=27.0493098,128.414953","7650,19496,234,290"
10072,43189,16552,28.3216123,129.9709674,"鬼界嶋
高六千九百三拾弐石四斗
嶋廻六里廿四町",島,"https://maps.app.goo.gl/?q=28.3216123,129.9709674","42852,15946,674,1212"
10078,42665,15344,28.3240384,129.9369348,わん泊,港湾,"https://maps.app.goo.gl/?q=28.3240384,129.9369348","42550,14740,230,1208"
10091,41093,9986,28.4211899,129.5977798,ふかいか浦湊,港湾,"https://maps.app.goo.gl/?q=28.4211899,129.5977798","39880,9398,2426,1176"
10092,41011,10326,28.4492274,129.6223079,いまてく崎,崎,"https://maps.app.goo.gl/?q=28.4492274,129.6223079","40854,10262,314,128"
10093,41136,10813,28.434327,129.646472,いつとむ崎,崎,"https://maps.app.goo.gl/?q=28.434327,129.646472","41020,10638,232,350"
10094,41919,10216,28.468028,129.648093,ひんなふ崎,崎,"https://maps.app.goo.gl/?q=28.468028,129.648093","41830,10028,178,376"
10095,42037,10253,28.4718481,129.6493983,立神,その他,"https://maps.app.goo.gl/?q=28.4718481,129.6493983","41992,10174,90,158"
10096,42137,10683,28.4417395,129.6675086,つしろ崎,崎,"https://maps.app.goo.gl/?q=28.4417395,129.6675086","42062,10526,150,314"
10098,42847,10612,28.471358,129.685412,高嶽,山,"https://maps.app.goo.gl/?q=28.471358,129.685412","42790,10512,114,200"
10100,42618,9096,28.499335,129.649966,かまふ崎,崎,"https://maps.app.goo.gl/?q=28.499335,129.649966","42560,8960,116,272"
10102,45009,10282,28.5294998,129.6892235,かさり崎,崎,"https://maps.app.goo.gl/?q=28.5294998,129.6892235","44846,10186,326,192"
10103,47685,10309,28.758597,129.778270,たいもら,干瀬,"https://maps.app.goo.gl/?q=28.758597,129.778270","47626,10132,118,354"
10104,44993,11491,28.546604,129.721584,とのはら,干瀬,"https://maps.app.goo.gl/?q=28.546604,129.721584","44938,11344,110,294"
10105,44638,11348,28.531524,129.719353,平瀬,干瀬,"https://maps.app.goo.gl/?q=28.531524,129.719353","44594,11252,88,192"
10106,44013,11241,28.507322,129.691975,つい瀬,干瀬,"https://maps.app.goo.gl/?q=28.507322,129.691975","43956,11130,114,222"
10108,43462,12758,28.473019,129.7164337,もとぐの崎,崎,"https://maps.app.goo.gl/?q=28.473019,129.7164337","43416,12572,92,372"
10109,43348,12881,28.4639364,129.7253306,丸瀬,干瀬,"https://maps.app.goo.gl/?q=28.4639364,129.7253306","43290,12804,116,154"
10113,41947,13142,28.427452,129.706495,わの大瀬,干瀬,"https://maps.app.goo.gl/?q=28.427452,129.706495","41884,13026,126,232"
10115,41917,12502,28.432159,129.6875555,あまみ嶽,山,"https://maps.app.goo.gl/?q=28.432159,129.6875555","41856,12344,122,316"
10122,40332,12945,28.3993024,129.6637016,かめ山の崎,崎,"https://maps.app.goo.gl/?q=28.3993024,129.6637016","40276,12800,112,290"
10128,41953,9315,28.4774528,129.6216667,大くろ崎,崎,"https://maps.app.goo.gl/?q=28.4774528,129.6216667","41832,9258,242,114"
10131,40741,8297,28.4618104,129.5446668,のりせ崎,崎,"https://maps.app.goo.gl/?q=28.4618104,129.5446668","40626,8134,230,326"
10133,40491,7555,28.4451453,129.5233771,ほらん崎,崎,"https://maps.app.goo.gl/?q=28.4451453,129.5233771","40444,7428,94,254"
10141,38561,7995,28.4016995,129.4890583,赤崎,崎,"https://maps.app.goo.gl/?q=28.4016995,129.4890583","38512,7900,98,190"
10143,38280,7707,28.407908,129.470982,あやう崎,崎,"https://maps.app.goo.gl/?q=28.407908,129.470982","38162,7558,236,298"
10145,37557,7225,28.41187,129.4549944,立瀬,干瀬,"https://maps.app.goo.gl/?q=28.41187,129.4549944","37524,7160,66,130"
10147,36254,6669,28.385316,129.3952953,都崎,崎,"https://maps.app.goo.gl/?q=28.385316,129.3952953","36204,6576,100,186"
10148,35803,7023,28.3361951,129.3776715,大和馬場湊,港湾,"https://maps.app.goo.gl/?q=28.3361951,129.3776715","35470,6090,666,1866"
10151,35390,6753,28.3590347,129.3541259,黒瀬,干瀬,"https://maps.app.goo.gl/?q=28.3590347,129.3541259","35344,6666,92,174"
10152,35071,6435,28.3610631,129.3519234,おりせの崎,崎,"https://maps.app.goo.gl/?q=28.3610631,129.3519234","34934,6270,274,330"
10153,35178,5771,28.3678738,129.3481652,通り瀬,干瀬,"https://maps.app.goo.gl/?q=28.3678738,129.3481652","35122,5668,112,206"
10154,34966,5638,28.3689229,129.3445322,大崎,崎,"https://maps.app.goo.gl/?q=28.3689229,129.3445322","34904,5550,124,176"
10156,33750,5266,28.3497355,129.3113573,あさん崎,崎,"https://maps.app.goo.gl/?q=28.3497355,129.3113573","33676,5124,148,284"
10158,32614,5675,28.3314585,129.2878372,より瀬,干瀬,"https://maps.app.goo.gl/?q=28.3314585,129.2878372","32534,5542,160,266"
10159,32251,5359,28.332007,129.2740926,宮里立神,その他,"https://maps.app.goo.gl/?q=28.332007,129.2740926","32204,5196,94,326"
10161,31256,4734,28.3061867,129.211373,くらき崎,崎,"https://maps.app.goo.gl/?q=28.3061867,129.211373","31214,4604,84,260"
10160,31965,5324,28.3270001,129.2658115,けん崎,崎,"https://maps.app.goo.gl/?q=28.3270001,129.2658115","31910,5210,110,228"
10162,30649,4828,28.2916973,129.1988063,いたてく嶋,島,"https://maps.app.goo.gl/?q=28.2916973,129.1988063","30556,4494,186,668"
10163,30929,4051,28.3054368,129.1855812,とぐら崎,崎,"https://maps.app.goo.gl/?q=28.3054368,129.1855812","30802,3950,254,202"
10164,30197,4326,28.286792,129.1919584,大ひせの崎,崎,"https://maps.app.goo.gl/?q=28.286792,129.1919584","30072,4224,250,204"
10165,30494,5732,28.2848007,129.2205807,赤崎,崎,"https://maps.app.goo.gl/?q=28.2848007,129.2205807","30454,5680,80,104"
10166,30825,5355,28.2949428,129.217361,小嶋,その他,"https://maps.app.goo.gl/?q=28.2949428,129.217361","30778,5288,94,134"
10170,30991,7116,28.2757994,129.279128,こほれん崎,崎,"https://maps.app.goo.gl/?q=28.2757994,129.279128","30884,6968,214,296"
10172,30547,6550,28.2649291,129.2552956,おり崎,崎,"https://maps.app.goo.gl/?q=28.2649291,129.2552956","30490,6436,114,228"
10173,30480,6109,28.266926,129.2431216,白田崎,崎,"https://maps.app.goo.gl/?q=28.266926,129.2431216","30366,6010,228,198"
10174,30173,5833,28.2692137,129.2141101,大だへん崎,崎,"https://maps.app.goo.gl/?q=28.2692137,129.2141101","30070,5744,206,178"
10175,29741,5362,28.261969,129.1991499,宮崎,崎,"https://maps.app.goo.gl/?q=28.261969,129.1991499","29664,5290,154,144"
10176,29629,4944,28.2698368,129.181532,やとん崎,崎,"https://maps.app.goo.gl/?q=28.2698368,129.181532","29534,4854,190,180"
10178,28413,4094,28.254108,129.134148,とのはら,その他,"https://maps.app.goo.gl/?q=28.254108,129.134148","28366,4002,94,184"
10179,28639,4571,28.2510564,129.1476098,そつかうのおかみ,その他,"https://maps.app.goo.gl/?q=28.2510564,129.1476098","28518,4358,242,426"
10180,28249,4923,28.2382311,129.1563387,ゑらふ瀬,干瀬,"https://maps.app.goo.gl/?q=28.2382311,129.1563387","28130,4876,238,94"
10181,28053,5125,28.228794,129.1625479,奥立神,その他,"https://maps.app.goo.gl/?q=28.228794,129.1625479","27934,5076,238,98"
10183,28177,5613,28.2282331,129.1736158,通り瀬,干瀬,"https://maps.app.goo.gl/?q=28.2282331,129.1736158","28094,5572,166,82"
10184,27414,5750,28.2049967,129.1508582,赤瀬,干瀬,"https://maps.app.goo.gl/?q=28.2049967,129.1508582","27370,5664,88,172"
10185,28247,6163,28.2255721,129.1872403,ゑたな,その他,"https://maps.app.goo.gl/?q=28.2255721,129.1872403","28152,6062,190,202"
10186,28442,6474,28.2286891,129.194498,通り瀬,干瀬,"https://maps.app.goo.gl/?q=28.2286891,129.194498","28362,6360,160,228"
10187,28624,7013,28.2207737,129.2114463,玉のうら崎,崎,"https://maps.app.goo.gl/?q=28.2207737,129.2114463","28478,6896,292,234"
10188,28812,7211,28.220865,129.2286854,一ツ玉,その他,"https://maps.app.goo.gl/?q=28.220865,129.2286854","28776,7150,72,122"
10189,29042,8058,28.2075948,129.253447,あふねの崎,崎,"https://maps.app.goo.gl/?q=28.2075948,129.253447","28896,7882,292,352"
10190,29592,7649,28.2280101,129.2641474,長ひちや,その他,"https://maps.app.goo.gl/?q=28.2280101,129.2641474","29470,7562,244,174"
10191,29973,7663,28.2303848,129.2697372,長崎,崎,"https://maps.app.goo.gl/?q=28.2303848,129.2697372","29876,7606,194,114"
10192,29595,8005,28.2169185,129.2661437,さかい崎,崎,"https://maps.app.goo.gl/?q=28.2169185,129.2661437","29472,7954,246,102"
10193,30165,8335,28.2218604,129.2915732,しよんま崎,崎,"https://maps.app.goo.gl/?q=28.2218604,129.2915732","30020,8274,290,122"
10194,29845,8384,28.2167373,129.2864406,宮田崎,崎,"https://maps.app.goo.gl/?q=28.2167373,129.2864406","29730,8346,230,76"
10195,28853,8624,28.1842622,129.2635209,つはく崎,崎,"https://maps.app.goo.gl/?q=28.1842622,129.2635209","28724,8576,258,96"
10196,28821,8909,28.1831287,129.2739289,あだんけ崎,崎,"https://maps.app.goo.gl/?q=28.1831287,129.2739289","28662,8864,318,90"
10197,29834,9094,28.1892498,129.2852571,なん崎,崎,"https://maps.app.goo.gl/?q=28.1892498,129.2852571","29708,9038,252,112"
10198,29285,9383,28.1782971,129.2830391,ゆい崎,崎,"https://maps.app.goo.gl/?q=28.1782971,129.2830391","29176,9332,218,102"
10199,28855,9518,28.1741838,129.2791929,ゆい小嶋,その他,"https://maps.app.goo.gl/?q=28.1741838,129.2791929","28770,9382,170,272"
10200,28945,9835,28.1677202,129.2878497,つふから崎,崎,"https://maps.app.goo.gl/?q=28.1677202,129.2878497","28790,9776,310,118"
10201,28825,10129,28.1657667,129.2848518,長崎,崎,"https://maps.app.goo.gl/?q=28.1657667,129.2848518","28734,10066,182,126"
10202,28527,10505,28.1539659,129.2927008,まちやみ崎,崎,"https://maps.app.goo.gl/?q=28.1539659,129.2927008","28378,10456,298,98"
10203,28541,11106,28.149419,129.2962396,しよんま崎,崎,"https://maps.app.goo.gl/?q=28.149419,129.2962396","28422,10948,238,316"
10204,29942,10436,28.1677024,129.3155515,おかみ山,山,"https://maps.app.goo.gl/?q=28.1677024,129.3155515","29894,10344,96,184"
10205,28648,12210,28.1344582,129.3229417,御神瀬,干瀬,"https://maps.app.goo.gl/?q=28.1344582,129.3229417","28536,12136,224,148"
10206,28878,12477,28.1316364,129.3356373,みんせのはな,その他,"https://maps.app.goo.gl/?q=28.1316364,129.3356373","28698,12406,360,142"
10207,29109,12649,28.1320119,129.3485902,崎山崎,崎,"https://maps.app.goo.gl/?q=28.1320119,129.3485902","29010,12590,198,118"
10208,28658,13227,28.112177,129.3667513,一ツ玉,その他,"https://maps.app.goo.gl/?q=28.112177,129.3667513","28626,13158,64,138"
10209,28611,13714,28.1054767,129.3613237,はい瀬,干瀬,"https://maps.app.goo.gl/?q=28.1054767,129.3613237","28562,13620,98,188"
10210,29464,13664,28.1134156,129.3810937,ねくれ,その他,"https://maps.app.goo.gl/?q=28.1134156,129.3810937","29412,13566,104,196"
10211,30178,12494,28.1522976,129.3661515,白瀬,干瀬,"https://maps.app.goo.gl/?q=28.1522976,129.3661515","30134,12418,88,152"
10212,30349,11979,28.1704874,129.3603971,平瀬崎,崎,"https://maps.app.goo.gl/?q=28.1704874,129.3603971","30300,11866,98,226"
10213,30606,12480,28.164436,129.3757087,せとの崎,崎,"https://maps.app.goo.gl/?q=28.164436,129.3757087","30566,12366,80,228"
10214,30713,12967,28.1548604,129.4012721,二まい瀬,干瀬,"https://maps.app.goo.gl/?q=28.1548604,129.4012721","30668,12848,90,238"
10215,30910,13186,28.1553443,129.4000718,満崎,崎,"https://maps.app.goo.gl/?q=28.1553443,129.4000718","30864,13100,92,172"
10216,31738,12794,28.183918,129.4053176,二ツ瀬,干瀬,"https://maps.app.goo.gl/?q=28.183918,129.4053176","31690,12704,96,180"
10217,32466,12647,28.187649,129.4330999,立神,その他,"https://maps.app.goo.gl/?q=28.187649,129.4330999","32422,12552,88,190"
10229,35679,12501,28.3095643,129.5123101,くろ瀬,干瀬,"https://maps.app.goo.gl/?q=28.3095643,129.5123101","35642,12410,74,182"
10230,35929,12504,28.3125714,129.5437677,中ひせ,干瀬,"https://maps.app.goo.gl/?q=28.3125714,129.5437677","35896,12410,66,188"
10231,36076,12386,28.3095643,129.5123101,赤立神,その他,"https://maps.app.goo.gl/?q=28.3095643,129.5123101","36038,12276,76,220"
10232,37203,13232,28.3043376,129.5425308,三ツ瀬,干瀬,"https://maps.app.goo.gl/?q=28.3043376,129.5425308","37158,13158,90,148"
10240,26916,6296,28.189979,129.1630761,われ瀬,干瀬,"https://maps.app.goo.gl/?q=28.189979,129.1630761","26838,6188,156,216"
10241,27217,6535,28.1956116,129.1688066,ゑにや,その他,"https://maps.app.goo.gl/?q=28.1956116,129.1688066","27168,6454,98,162"
10243,28024,6814,28.2045462,129.209873,立神,その他,"https://maps.app.goo.gl/?q=28.2045462,129.209873","27982,6752,84,124"
10244,28200,6996,28.1992077,129.2092644,赤崎,崎,"https://maps.app.goo.gl/?q=28.1992077,129.2092644","28122,6928,156,136"
10246,28561,7536,28.1971362,129.2311112,いなかさ崎,崎,"https://maps.app.goo.gl/?q=28.1971362,129.2311112","28472,7406,178,260"
10247,28253,8530,28.1868211,129.2408575,すけもくの崎,崎,"https://maps.app.goo.gl/?q=28.1868211,129.2408575","28128,8338,250,384"
10248,27479,8581,28.1657112,129.2222481,きさき崎,崎,"https://maps.app.goo.gl/?q=28.1657112,129.2222481","27322,8478,314,206"
10249,27576,9133,28.158005,129.273976,赤崎,崎,"https://maps.app.goo.gl/?q=28.158005,129.273976","27504,9078,144,110"
10250,28587,8913,28.158005,129.273976,通り瀬,干瀬,"https://maps.app.goo.gl/?q=28.158005,129.273976","28502,8854,170,118"
10251,28393,9621,28.158005,129.273976,大そね,その他,"https://maps.app.goo.gl/?q=28.158005,129.273976","28298,9560,190,122"
10253,28179,10108,28.149972,129.277333,ひら小嶋,その他,"https://maps.app.goo.gl/?q=28.149972,129.277333","28134,9980,90,256"
10255,27316,9901,28.1319722,129.2491667,あさまちや之崎,崎,"https://maps.app.goo.gl/?q=28.1319722,129.2491667","27140,9852,352,98"
10256,26743,10299,28.1167565,129.242746,大嶋之内　かけろま嶋、嶋廻り拾五里,島,"https://maps.app.goo.gl/?q=28.1167565,129.242746","26602,9602,282,1394"
10258,27527,10651,28.1238333,129.2735556,竹崎,崎,"https://maps.app.goo.gl/?q=28.1238333,129.2735556","27460,10608,134,86"
10259,27761,11093,28.1247778,129.2875556,しらき崎,崎,"https://maps.app.goo.gl/?q=28.1247778,129.2875556","27638,11052,246,82"
10262,28262,12969,28.1048056,129.3544167,みんせ,干瀬,"https://maps.app.goo.gl/?q=28.1048056,129.3544167","28228,12900,68,138"
10263,28048,13304,28.0971667,129.3598611,くせ,干瀬,"https://maps.app.goo.gl/?q=28.0971667,129.3598611","28020,13250,56,108"
10264,27786,13080,28.095,129.3482778,かめ瀬,干瀬,"https://maps.app.goo.gl/?q=28.095,129.3482778","27740,12990,92,180"
10265,27627,13120,28.0899167,129.3454722,平瀬,干瀬,"https://maps.app.goo.gl/?q=28.0899167,129.3454722","27582,13046,90,148"
10266,27302,13472,28.07625,129.3406667,大立神,その他,"https://maps.app.goo.gl/?q=28.07625,129.3406667","27260,13376,84,192"
10268,26395,13124,28.0621389,129.3181944,二ツ瀬,干瀬,"https://maps.app.goo.gl/?q=28.0621389,129.3181944","26354,13052,82,144"
10269,27215,12611,28.0686111,129.3213611,長浜,その他,"https://maps.app.goo.gl/?q=28.0686111,129.3213611","27176,12546,78,130"
10270,26422,12147,28.0857778,129.2903889,かまひせ,干瀬,"https://maps.app.goo.gl/?q=28.0857778,129.2903889","26324,12050,196,194"
10276,25178,9553,28.085924,129.21231,すりかふ瀬,干瀬,"https://maps.app.goo.gl/?q=28.085924,129.21231","25050,9464,256,178"
10277,25711,9049,28.1606097,129.1848649,立神,その他,"https://maps.app.goo.gl/?q=28.1606097,129.1848649","25646,9008,130,82"
10284,25455,7320,28.1191215,129.1670465,すこもはなれ,島,"https://maps.app.goo.gl/?q=28.1191215,129.1670465","25394,7056,122,528"
10285,25155,7092,28.120218,129.159308,こは尻,その他,"https://maps.app.goo.gl/?q=28.120218,129.159308","25070,7042,170,100"
10289,24640,11654,28.0246255,129.2531353,大嶋之内,島,"https://maps.app.goo.gl/?q=28.0246255,129.2531353","24530,11038,220,1232"
10291,25087,10521,28.0533351,129.2150045,くしら瀬,干瀬,"https://maps.app.goo.gl/?q=28.0533351,129.2150045","24934,10466,306,110"
10292,24803,10917,28.0355165,129.2331926,遠干潟,干瀬,"https://maps.app.goo.gl/?q=28.0355165,129.2331926","24702,10868,202,98"
10293,25419,11132,28.0507362,129.2513483,たんせ,干瀬,"https://maps.app.goo.gl/?q=28.0507362,129.2513483","25336,11094,166,76"
10295,25331,11929,28.0362135,129.2647782,くしらまの崎,崎,"https://maps.app.goo.gl/?q=28.0362135,129.2647782","25134,11886,394,86"
10297,25275,12674,28.0225133,129.275016,かいま,島,"https://maps.app.goo.gl/?q=28.0225133,129.275016","25228,12474,94,400"
10298,24804,12802,28.0082893,129.2684225,鳥瀬,干瀬,"https://maps.app.goo.gl/?q=28.0082893,129.2684225","24764,12730,80,144"
10299,24049,12511,28.003203,129.255130,ちやなれのくわ,その他,"https://maps.app.goo.gl/?q=28.003203,129.255130","24002,12292,94,438"
10300,24011,12111,28.0056969,129.2545089,くらせのはな,その他,"https://maps.app.goo.gl/?q=28.0056969,129.2545089","23868,12066,286,90"
10301,24076,11591,28.0142585,129.2371877,たにま,その他,"https://maps.app.goo.gl/?q=28.0142585,129.2371877","23976,11536,200,110"
10302,23791,10879,28.0234942,129.2139252,やんま崎,崎,"https://maps.app.goo.gl/?q=28.0234942,129.2139252","23658,10802,266,154"
10305,23359,9742,28.0365881,129.1595703,"大嶋之内
よろノ嶋、嶋廻三里廿町",島,"https://maps.app.goo.gl/?q=28.0365881,129.1595703","23172,9330,374,824"
10306,23494,9814,28.0298375,129.1590682,このみね,その他,"https://maps.app.goo.gl/?q=28.0298375,129.1590682","23462,9712,64,204"
10307,24026,8082,28.0683294,129.171493,大瀬,干瀬,"https://maps.app.goo.gl/?q=28.0683294,129.171493","23990,8018,72,128"
10308,24082,8822,28.0584373,129.1759185,立瀬　,干瀬,"https://maps.app.goo.gl/?q=28.0584373,129.1759185","24044,8760,76,124"
10309,24533,9129,28.0491515,129.1775864,しよひやの崎,崎,"https://maps.app.goo.gl/?q=28.0491515,129.1775864","24354,8968,358,322"
10310,23451,10519,28.0158133,129.1594657,うす瀬,干瀬,"https://maps.app.goo.gl/?q=28.0158133,129.1594657","23404,10402,94,234"
10311,22874,10551,28.012937,129.1466962,立神,その他,"https://maps.app.goo.gl/?q=28.012937,129.1466962","22838,10472,72,158"
